region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,etapa_vida,tipo_hogar,indice_experiencia,nivel_economico,categoria_empleo,nivel_establecimiento,estado_residencial,segmento_senior,categoria_valor,antiguedad_servicio,etapa_vida_v2,estructura_familiar,situacion_laboral,indice_valor_unificado,indice_fidelizacion,potencial_crecimiento,estabilidad_familiar,score_cliente,categoria_cliente_refinada,etapa_vida_final,indice_economico_v2,indice_estabilidad_v2,indice_potencial_v2,nivel_estabilidad,nivel_potencial,score_cliente_v2,segmento_final,valor_actual,valor_potencial,perfil_cliente_v2,estructura_familiar_v3,indice_economico_v3,indice_estabilidad_v3,indice_potencial_v3,score_cliente_v3,nivel_economico_v3,nivel_estabilidad_v3,nivel_potencial_v3,valor_actual_v3,valor_potencial_v3,categoria_valor_v3,segmento_final_v3,perfil_cliente_v3,estructura_familiar_v4,income_norm,ed_norm,employ_norm,tenure_norm,address_norm,age_norm,indice_economico_v4,indice_estabilidad_v4,indice_potencial_v4,score_cliente_v4,nivel_economico_v4,nivel_estabilidad_v4,nivel_potencial_v4,valor_actual_v4,valor_potencial_v4,categoria_valor_v4,segmento_v4,perfil_cliente_v4,estructura_familiar_final,income_norm_final,ed_norm_final,employ_norm_final,tenure_norm_final,address_norm_final,age_norm_final,indice_economico_final,indice_estabilidad_final,indice_potencial_final,score_cliente_final,nivel_economico_final,nivel_estabilidad_final,nivel_potencial_final,valor_actual_final,valor_potencial_final,categoria_valor_final,perfil_cliente_final
2,7,27,0,3,39.0,3,2,0.0,0,1,1,Inicial_Carrera,Individual,0.2222222222222222,Establecido,Principiante,Nuevo,Establecido,Regular,Crecimiento,Nuevo,Joven,Individual,Experiencia_Inicial,Bajo,Bajo,Alto,Transitorio,0.1627745038012143,Básico,Joven,0.2540287769784172,0.069217709004943,0.3149287236877164,Básico,Emergente,0.1922843391308874,Emergente,3.7916666666666665,51.28222022382094,Regular,Individual,0.1626582278481012,0.0641316370174626,0.3219444444444444,0.1759597860362806,Establecido,Transitorio,Moderado,2.275,3.007423611111111,Básico,Base,Regular,Individual,0.0180831826401446,0.5,0.0425531914893617,0.0845070422535211,0.0545454545454545,0.1525423728813559,0.2108499095840868,0.0641316370174626,0.26234166240818,0.1624609511222557,Establecido,Transitorio,Moderado,0.0022922344191732,0.0028935830073284,Básico,Básico,Regular,Individual,0.1935483870967742,0.5,0.05263157894736842,0.08450704225352113,0.07407407407407407,0.15254237288135594,0.2854838709677419,0.07395876232051177,0.7765327296736465,0.3587647405529827,Valor,Nuevo,Alto,0.3148568832348932,0.5593535582298214,Emergente,En_Desarrollo
1,19,65,0,3,108.0,1,33,0.0,0,3,3,Avanzada_Carrera,Compartido,0.7021276595744681,Básico,Experimentado,Establecido,Establecido,Regular,Premium,Reciente,Senior,Pequeña,Experiencia_Alta,Bajo,Bajo,Medio,Transitorio,0.215278713199653,Estándar,Senior,0.1188489208633093,0.267799269288631,0.2704823833241099,Emergente,Emergente,0.2087557527255981,Valor,28.5,137.21209739900388,Regular,Pequeña,0.0417721518987341,0.2636521644373008,0.2578368794326241,0.1842495745473994,Básico,Estable,Básico,5.7,7.169670212765959,Emergente,Base,Regular,Pequeña,0.0596745027124773,0.0,0.7021276595744681,0.2535211267605634,0.0545454545454545,0.7966101694915254,0.0358047016274864,0.2636521644373008,0.1832405415310622,0.1564308547321273,Básico,Estable,Moderado,0.0151287471665435,0.0179009469900275,Valor,Básico,Regular,Familiar,0.6387096774193548,0.0,0.868421052631579,0.2535211267605634,0.07407407407407407,0.7966101694915254,0.4470967741935483,0.3047222908601708,0.5387429108116896,0.4247595460123086,Alto_Valor,Estable,Moderado,0.8006360745115857,1.2319730837948022,Alto_Valor,Valor
2,32,34,1,0,38.0,1,10,0.0,0,4,2,Inicial_Carrera,Familia,0.625,Básico,Establecido,Nuevo,Nuevo_Residente,Regular,Crecimiento,Reciente,Adulto_Joven,Pequeña,Experiencia_Media,Muy_Bajo,Bajo,Bajo,Transitorio,0.2037226389101485,Estándar,Adulto_Joven,0.0936690647482014,0.2203309692671395,0.2063127733107632,Emergente,Básico,0.166862568268289,Básico,16.88888888888889,45.839885385809005,Regular,Mediana,0.0122362869198312,0.2172010788133053,0.2490104166666666,0.1550062030065978,Básico,Estable,Básico,3.377777777777778,4.2188796296296305,Emergente,Base,Regular,Pequeña,0.0174804098854731,0.0,0.2127659574468085,0.4366197183098591,0.0,0.2711864406779661,0.0104882459312839,0.2172010788133053,0.1334783548479227,0.1177714008674202,Básico,Estable,Básico,0.0076322916401361,0.0086510373719811,Emergente,Básico,Regular,Familiar,0.1870967741935484,0.0,0.2631578947368421,0.43661971830985913,0.0,0.2711864406779661,0.13096774193548386,0.22727946627131207,0.4700466893039049,0.26640052966355,Básico,En_Proceso,Moderado,0.2687869150386188,0.3951293145807315,Emergente,Regular
2,53,51,0,31,245.0,4,0,0.0,0,1,2,Avanzada_Carrera,Individual,0.0,Premium,Nuevo/Estudiante,En_Crecimiento,Establecido,Regular,Premium,Establecido,Senior,Individual,Sin_Experiencia,Muy_Alto,Premium,Muy_Alto,Establecido,0.4395863309352518,VIP,Adulto_Maduro,0.4081294964028777,0.5198989898989899,0.3988680820049843,Premium,Establecido,0.4509850109217439,Premium,180.34722222222223,342.72268009122115,Premium_Plus,Individual,0.3245780590717299,0.5184122919334186,0.327449494949495,0.3932814713366505,Premium,Arraigado,Moderado,144.2777777777778,191.52146324354663,Premium,Premium,Elite,Individual,0.1422543701024713,0.75,0.0,0.7323943661971831,0.5636363636363636,0.559322033898305,0.3853526220614828,0.5184122919334186,0.3863034224786202,0.4387666500936846,Premium,Arraigado,Superior,0.1823260236524632,0.2527591905963277,Premium,Premium,Elite,Individual,1.0,0.75,0.0,0.7323943661971831,0.7654320987654321,0.559322033898305,0.9249999999999999,0.5991305859850461,1.0151515151515154,0.8379911596402208,Premium,Arraigado,Superior,3.03169014084507,6.1093149807938545,Premium,Elite
1,51,38,0,19,51.0,1,18,0.0,1,1,3,Media_Carrera,Individual,0.9,Básico,Experimentado,Maduro,Establecido,Regular,Alto_Valor,Establecido,Adulto_Joven,Individual,Experiencia_Alta,Medio,Premium,Bajo,Establecido,0.3030280881677636,Plus,Adulto_Joven,0.0983453237410072,0.4981108961960026,0.264877098321343,Premium,Emergente,0.2915579076390725,Valor,36.125,64.50873201438849,Fidelizado,Individual,0.0177215189873417,0.4964677037077397,0.3135416666666666,0.2740287279432785,Básico,Arraigado,Moderado,7.225,9.490338541666668,Valor,Valor,En_Desarrollo,Individual,0.0253164556962025,0.0,0.3829787234042553,0.704225352112676,0.3454545454545454,0.3389830508474576,0.0151898734177215,0.4964677037077397,0.19755279114288,0.2441735890787605,Básico,Arraigado,Moderado,0.0178284899269031,0.0213505578738256,Valor,Valor,Valor,Individual,0.2709677419354839,0.0,0.47368421052631576,0.704225352112676,0.4691358024691358,0.3389830508474576,0.18967741935483873,0.5640813039379879,0.5992156196943974,0.44358023906080846,Emergente,Consolidado,Medio,0.46179009541117677,0.73850193360172,Valor,Valor
1,35,34,0,7,78.0,4,10,0.0,1,1,1,Inicial_Carrera,Individual,0.625,Premium,Establecido,Establecido,Establecido,Regular,Alto_Valor,Establecido,Adulto_Joven,Individual,Experiencia_Media,Muy_Alto,Alto,Muy_Alto,Estable,0.3458149650492372,Premium,Adulto_Joven,0.3480575539568346,0.2879067268428971,0.4700114614191001,Emergente,Premium,0.3483880046037127,Premium,37.916666666666664,114.6608939906898,Alto_Potencial,Individual,0.2541139240506329,0.2850115781731005,0.4890104166666667,0.3353970507783067,Premium,Estable,Superior,30.333333333333332,45.16664930555555,Premium,Preferente,Alto_Potencial,Individual,0.0415913200723327,0.75,0.2127659574468085,0.4788732394366197,0.1272727272727272,0.2711864406779661,0.3249547920433996,0.2850115781731005,0.4594608881999723,0.3358787257265945,Premium,Estable,Superior,0.0348546978070957,0.0508690682194855,Alto_Valor,Alto_Valor,Alto_Potencial,Individual,0.44516129032258067,0.75,0.2631578947368421,0.4788732394366197,0.1728395061728395,0.2711864406779661,0.5366129032258065,0.3133166771911521,1.1506918505942276,0.6426829083242038,Alto_Valor,Estable,Superior,1.152089959109496,2.47779048620823,Alto_Valor,Alto_Potencial
1,3,31,1,4,23.0,4,4,0.0,0,5,4,Inicial_Carrera,Familia,0.3076923076923077,Establecido,En_Desarrollo,Nuevo,Establecido,Regular,Básico,Nuevo,Adulto_Joven,Mediana,Experiencia_Inicial,Muy_Bajo,Bajo,Medio,Establecido,0.1865262258278484,Básico,Adulto_Joven,0.3282733812949641,0.0627788523533204,0.3882940744178851,Básico,Establecido,0.2340797083428908,Emergente,0.9583333333333331,31.93076371161136,Regular,Extendida,0.2309071729957805,0.0573797913204565,0.4145512820512821,0.2252658221260676,Establecido,Transitorio,Superior,0.7666666666666666,1.0844893162393163,Básico,Emergente,Alto_Valor,Mediana,0.0084388185654008,0.75,0.0851063829787234,0.028169014084507,0.0727272727272727,0.2203389830508474,0.3050632911392406,0.0573797913204565,0.3636725628197035,0.2177117455478195,Establecido,Transitorio,Alto,0.0004159980982944,0.0005672851928292,Básico,Emergente,En_Desarrollo,Extendida,0.09032258064516129,0.75,0.10526315789473684,0.028169014084507043,0.09876543209876543,0.22033898305084745,0.2882258064516129,0.07182641005225636,0.5595167820295155,0.2938733103852089,Valor,Nuevo,Moderado,0.16251703771013173,0.25344804767467405,Básico,En_Desarrollo
1,22,48,0,7,88.0,4,12,0.0,0,1,1,Media_Carrera,Individual,0.4,Premium,Establecido,Establecido,Establecido,Regular,Premium,Reciente,Adulto,Individual,Experiencia_Media,Muy_Alto,Medio,Muy_Alto,Transitorio,0.2983016990662789,Plus,Adulto_Maduro,0.3516546762589929,0.2241951429185471,0.4354836816031047,Emergente,Premium,0.3174366639916369,Alto_Valor,26.888888888888893,126.32256398107322,Alto_Potencial,Individual,0.2583333333333333,0.2202827798512545,0.4265277777777778,0.2954739729479391,Premium,Estable,Superior,21.511111111111116,30.68619753086421,Alto_Valor,Preferente,Alto_Potencial,Individual,0.0476190476190476,0.75,0.2553191489361702,0.2957746478873239,0.1272727272727272,0.5084745762711864,0.3285714285714286,0.2202827798512545,0.4152249437675859,0.3025866721225904,Premium,Estable,Superior,0.0246478873239436,0.0348823049520179,Alto_Valor,Alto_Valor,Alto_Potencial,Individual,0.5096774193548387,0.75,0.3157894736842105,0.29577464788732394,0.1728395061728395,0.5084745762711864,0.5817741935483871,0.2506035563609075,0.8251567628749295,0.538879241330732,Premium,En_Proceso,Alto,1.1557473875511133,2.1094201605639467,Alto_Valor,Alto_Potencial
3,17,21,1,0,25.0,2,1,0.0,1,3,3,Joven,Familia,0.3333333333333333,Emergente,Principiante,Nuevo,Nuevo_Residente,Regular,Básico,Nuevo,Joven,Pequeña,Experiencia_Inicial,Muy_Bajo,Bajo,Medio,Transitorio,0.1589561967447318,Básico,Joven,0.1689928057553957,0.0986997635933806,0.2535051958433253,Básico,Emergente,0.1577780669081756,Valor,5.902777777777778,31.337629896083136,Regular,Pequeña,0.0817510548523206,0.0943961642193587,0.3238888888888889,0.1588181933417544,Emergente,Transitorio,Moderado,2.361111111111111,3.125848765432099,Básico,Base,Regular,Pequeña,0.0096443640747438,0.25,0.0212765957446808,0.2253521126760563,0.0,0.0508474576271186,0.1057866184448463,0.0943961642193587,0.1537832384214818,0.1108297607499783,Emergente,Transitorio,Básico,0.0027167222745757,0.0031345086238517,Básico,Básico,Regular,Familiar,0.1032258064516129,0.25,0.02631578947368421,0.22535211267605634,0.0,0.05084745762711865,0.14725806451612902,0.09540400296515938,1.0155517826825127,0.3895972584232047,Básico,Nuevo,Superior,0.15810995002271694,0.3186787916281301,Emergente,Valor
2,68,39,0,20,73.0,2,16,0.0,1,1,2,Media_Carrera,Individual,0.7619047619047619,Emergente,Establecido,Maduro,Establecido,Regular,Alto_Valor,Leal,Adulto_Joven,Individual,Experiencia_Alta,Muy_Alto,Premium,Alto,Establecido,0.4148818817286596,VIP,Adulto_Joven,0.1862589928057554,0.591317429615302,0.3332709636486615,Premium,Establecido,0.3776847616981553,Alto_Valor,68.94444444444444,97.32878034635227,Premium_Plus,Individual,0.1020042194092827,0.5910044405699185,0.3590079365079365,0.3502554119451013,Emergente,Arraigado,Alto,27.57777777777778,37.47841887125221,Alto_Valor,Premium,Alto_Potencial,Individual,0.0385774562989752,0.25,0.3404255319148936,0.943661971830986,0.3636363636363636,0.3559322033898305,0.1231464737793851,0.5910044405699185,0.2831765518680877,0.3422956761133391,Emergente,Arraigado,Alto,0.0455050980991433,0.0583910748712778,Alto_Valor,Alto_Valor,Valor,Individual,0.4129032258064516,0.25,0.42105263157894735,0.9436619718309859,0.49382716049382713,0.3559322033898305,0.3640322580645161,0.6592061792457147,0.8006160562697067,0.5983182699394928,Valor,Arraigado,Alto,1.0031803725579282,1.8063426861624319,Alto_Valor,Alto_Potencial
2,27,41,1,7,62.0,4,15,0.0,1,2,3,Media_Carrera,Pareja,0.6521739130434783,Premium,Establecido,Establecido,Establecido,Regular,Alto_Valor,Reciente,Adulto,Individual,Experiencia_Media,Alto,Medio,Muy_Alto,Estable,0.3192829991326088,Plus,Adulto_Joven,0.3423021582733813,0.2647388781431334,0.4712224366847986,Emergente,Premium,0.3370609019035656,Alto_Valor,23.25,91.21579107445751,Alto_Potencial,Individual,0.2473628691983122,0.2612177513825701,0.4910144927536232,0.3253075650293958,Premium,Estable,Superior,18.6,27.732869565217396,Alto_Valor,Preferente,Alto_Potencial,Individual,0.0319469559975889,0.75,0.3191489361702128,0.3661971830985915,0.1272727272727272,0.3898305084745763,0.3191681735985534,0.2612177513825701,0.4563981179360418,0.3234339935796577,Premium,Estable,Superior,0.0204730492660604,0.0298169104195023,Alto_Valor,Alto_Valor,Alto_Potencial,Individual,0.3419354838709677,0.75,0.39473684210526316,0.36619718309859156,0.1728395061728395,0.3898305084745763,0.46435483870967736,0.29456204412962506,0.8533727024433454,0.5216327197267594,Alto_Valor,Estable,Alto,0.8175147660154474,1.515159551177389,Alto_Valor,Alto_Potencial
3,68,52,1,8,456.0,3,30,0.0,1,4,3,Avanzada_Carrera,Familia,0.8823529411764706,Premium,Experimentado,Maduro,Establecido,Regular,Premium,Leal,Senior,Pequeña,Experiencia_Alta,Muy_Alto,Alto,Muy_Alto,Establecido,0.5765156385529874,VIP,Adulto_Maduro,0.4040287769784172,0.5636191704276811,0.5624890472237595,Premium,Premium,0.4995569884071912,Premium,430.66666666666663,712.4950055340342,Premium_Plus,Mediana,0.3386075949367088,0.5633061813822977,0.464142156862745,0.4549124687704757,Premium,Arraigado,Superior,258.4,378.3343333333333,Premium,Premium,Elite,Pequeña,0.2694394213381555,0.5,0.6382978723404256,0.943661971830986,0.1454545454545454,0.576271186440678,0.3616636528028933,0.5633061813822977,0.5481374746164785,0.4796154285973721,Premium,Arraigado,Superior,0.3813896034434454,0.590443537519916,Premium,Premium,Elite,Familiar,1.0,0.5,0.7894736842105263,0.9436619718309859,0.19753086419753085,0.576271186440678,0.85,0.614371871253512,1.1681114551083593,0.8629635914712369,Premium,Arraigado,Superior,2.915492957746479,6.321113678977894,Premium,Elite
3,56,42,1,10,24.0,2,5,0.0,0,2,3,Media_Carrera,Pareja,0.2083333333333333,Emergente,En_Desarrollo,Establecido,Establecido,Regular,Básico,Leal,Adulto,Individual,Experiencia_Inicial,Medio,Alto,Bajo,Establecido,0.329727026889127,Premium,Adulto_Joven,0.1686330935251798,0.4051149795830647,0.2155023980815348,Establecido,Básico,0.2725997088596048,Básico,18.666666666666668,29.172057553956833,Regular,Individual,0.0813291139240506,0.4038630234015311,0.2214583333333333,0.2362547480639536,Básico,Consolidado,Básico,7.466666666666668,9.120222222222225,Valor,Emergente,En_Desarrollo,Individual,0.0090415913200723,0.25,0.1063829787234042,0.7746478873239436,0.1818181818181818,0.4067796610169492,0.1054249547920434,0.4038630234015311,0.149120424885949,0.2335392762546196,Emergente,Consolidado,Básico,0.0087550620176756,0.0100606205856543,Emergente,Valor,Valor,Individual,0.0967741935483871,0.25,0.13157894736842105,0.7746478873239436,0.24691358024691357,0.4067796610169492,0.14274193548387096,0.4349403765020271,0.259854272778721,0.2801450910286806,Básico,Consolidado,Básico,0.21467514766015444,0.2704594020390484,Básico,Regular
3,11,32,0,8,23.0,2,0,0.0,1,1,1,Inicial_Carrera,Individual,0.0,Básico,Nuevo/Estudiante,Nuevo,Establecido,Regular,Básico,Nuevo,Adulto_Joven,Individual,Sin_Experiencia,Bajo,Bajo,Bajo,Estable,0.1313489208633093,Básico,Adulto_Joven,0.168273381294964,0.1192929292929293,0.1854696867505995,Básico,Básico,0.1521204615852772,Básico,3.5138888888888893,27.26580279526379,Regular,Individual,0.0809071729957805,0.1145198463508322,0.1775595238095238,0.1216673139141716,Básico,Transitorio,Básico,1.405555555555556,1.655125330687831,Básico,Base,Regular,Individual,0.0084388185654008,0.25,0.0,0.1408450704225352,0.1454545454545454,0.2372881355932203,0.1050632911392405,0.1145198463508322,0.1100078451328371,0.1098348240225965,Básico,Transitorio,Básico,0.0014857074939085,0.0016491469738111,Básico,Básico,Regular,Individual,0.09032258064516129,0.25,0.0,0.14084507042253522,0.19753086419753085,0.23728813559322035,0.1382258064516129,0.13535037384802645,0.25225806451612903,0.17142908245971247,Básico,Nuevo,Básico,0.1288050885960927,0.16129721094517155,Básico,Regular
3,5,47,0,7,46.0,1,6,0.0,1,1,1,Media_Carrera,Individual,0.2068965517241379,Básico,En_Desarrollo,Nuevo,Establecido,Regular,Crecimiento,Nuevo,Adulto,Individual,Experiencia_Media,Muy_Bajo,Bajo,Bajo,Transitorio,0.0846304658400938,Básico,Adulto_Maduro,0.096546762589928,0.1042187835804857,0.1432273330271952,Básico,Básico,0.1089516850736045,Básico,3.1944444444444446,52.588457319250985,Regular,Individual,0.0156118143459915,0.0989762170703135,0.1393390804597701,0.0819075351336378,Básico,Transitorio,Básico,0.638888888888889,0.727911079182631,Básico,Base,Regular,Individual,0.022302591922845,0.0,0.1276595744680851,0.056338028169014,0.1272727272727272,0.4915254237288136,0.013381555153707,0.0989762170703135,0.0582442449313051,0.0565919578758692,Básico,Transitorio,Básico,0.0012564840519912,0.0013296670168677,Básico,Básico,Regular,Individual,0.23870967741935484,0.0,0.15789473684210525,0.056338028169014086,0.1728395061728395,0.4915254237288136,0.16709677419354838,0.12324996110516248,0.2585071131666764,0.17917349130455174,Básico,Nuevo,Básico,0.2521581099500227,0.31734277501476843,Emergente,Regular
3,16,50,0,5,263.0,2,29,0.0,1,3,3,Media_Carrera,Compartido,0.90625,Establecido,Experimentado,Establecido,Establecido,Regular,Premium,Nuevo,Adulto,Pequeña,Experiencia_Alta,Alto,Medio,Muy_Alto,Estable,0.2714383386907495,Plus,Adulto_Maduro,0.2546043165467626,0.2486567805716742,0.4327703291911925,Emergente,Premium,0.2878585046856132,Premium,58.44444444444444,376.8185965772837,Alto_Potencial,Pequeña,0.1821729957805907,0.2442749339363064,0.39046875,0.266397400400914,Establecido,Estable,Alto,23.37777777777778,32.50606944444445,Alto_Valor,Valor,En_Desarrollo,Pequeña,0.1531042796865581,0.25,0.6170212765957447,0.2112676056338028,0.0909090909090909,0.5423728813559322,0.1918625678119349,0.2442749339363064,0.3874435900905689,0.2519437187174103,Emergente,Estable,Superior,0.040432468227084,0.0560977688732083,Alto_Valor,Valor,Valor,Familiar,1.0,0.25,0.7631578947368421,0.2112676056338028,0.12345679012345678,0.5423728813559322,0.7749999999999999,0.2865213372502723,1.1189144736842105,0.7072068101428584,Premium,Estable,Superior,1.5140845070422535,3.2082155763528535,Premium,Elite
2,59,30,0,2,34.0,4,2,0.0,1,1,2,Inicial_Carrera,Individual,0.1666666666666666,Establecido,Principiante,En_Crecimiento,Establecido,Regular,Crecimiento,Leal,Joven,Individual,Experiencia_Inicial,Muy_Alto,Medio,Alto,Transitorio,0.4182421297004949,VIP,Joven,0.3322302158273382,0.3508338706211046,0.378425336653754,Establecido,Establecido,0.3489107019101279,Valor,27.86111111111111,46.86646144622764,Regular,Individual,0.235548523206751,0.3498166562236086,0.3814583333333334,0.3193153128006258,Establecido,Consolidado,Alto,22.28888888888889,30.7911712962963,Alto_Valor,Preferente,Alto_Potencial,Individual,0.0150693188667872,0.75,0.0425531914893617,0.8169014084507042,0.0363636363636363,0.2033898305084746,0.3090415913200723,0.3498166562236086,0.3479197533424943,0.3331272496859713,Establecido,Consolidado,Alto,0.0215427586616746,0.0290379099415614,Alto_Valor,Alto_Valor,Valor,Individual,0.16129032258064516,0.75,0.05263157894736842,0.8169014084507042,0.04938271604938271,0.2033898305084746,0.3379032258064516,0.35703996558950846,0.6689586870401811,0.4439177231006403,Valor,Estable,Medio,0.5128350749659246,0.8559005533832824,Valor,Valor
1,60,64,0,14,33.0,2,13,1.0,0,1,4,Avanzada_Carrera,Individual,0.2826086956521739,Emergente,Establecido,Maduro,Establecido,Senior,Crecimiento,Leal,Senior,Individual,Experiencia_Media,Alto,Alto,Bajo,Estable,0.3655732435328333,Premium,Senior,0.1718705035971223,0.4904706640876854,0.2372540810436757,Premium,Básico,0.3123872832826583,Emergente,27.5,40.8293846744413,Fidelizado,Individual,0.085126582278481,0.4895316969515351,0.2348188405797102,0.2715760499044187,Emergente,Arraigado,Básico,11.0,13.583007246376813,Valor,Valor,En_Desarrollo,Individual,0.0144665461121157,0.25,0.2765957446808511,0.8309859154929577,0.2545454545454545,0.7796610169491526,0.1086799276672694,0.4895316969515351,0.1694651305487471,0.2731776759572712,Emergente,Arraigado,Básico,0.0150268700812469,0.0175734005813045,Valor,Valor,Valor,Individual,0.15483870967741936,0.25,0.34210526315789475,0.8309859154929577,0.345679012345679,0.7796610169491526,0.18338709677419354,0.5390870237670337,0.2671964272532664,0.3330248703654094,Emergente,Consolidado,Básico,0.3543843707405725,0.44907460847685043,Emergente,En_Desarrollo
3,55,47,0,11,37.0,1,11,0.0,0,1,3,Media_Carrera,Individual,0.3793103448275862,Básico,Establecido,Establecido,Establecido,Regular,Crecimiento,Leal,Adulto,Individual,Experiencia_Media,Medio,Alto,Bajo,Estable,0.3014438236644726,Plus,Adulto_Maduro,0.0933093525179856,0.4323640661938535,0.1743369559671412,Establecido,Básico,0.2451367586781639,Básico,28.26388888888889,43.450467370784224,Regular,Individual,0.0118143459915611,0.431033862750974,0.1817241379310344,0.2095141144391976,Básico,Consolidado,Básico,5.652777777777778,6.680023946360154,Emergente,Emergente,En_Desarrollo,Individual,0.0168776371308016,0.0,0.2340425531914893,0.7605633802816901,0.2,0.4915254237288136,0.010126582278481,0.431033862750974,0.0905448241818479,0.1945731428481516,Básico,Consolidado,Básico,0.0128365127473702,0.0139987925371889,Valor,Emergente,En_Desarrollo,Individual,0.18064516129032257,0.0,0.2894736842105263,0.7605633802816901,0.2716049382716049,0.4915254237288136,0.1264516129032258,0.4707620642634233,0.26479363034951114,0.2884628761131805,Básico,Consolidado,Básico,0.3180372557928214,0.4022514953405986,Emergente,Regular
1,18,56,0,22,296.0,2,25,0.0,0,1,1,Avanzada_Carrera,Individual,0.6578947368421053,Establecido,Experimentado,Maduro,Establecido,Regular,Premium,Reciente,Senior,Individual,Experiencia_Alta,Muy_Alto,Alto,Muy_Alto,Estable,0.2791747027909587,Plus,Adulto_Maduro,0.2664748201438849,0.3663829787234042,0.3854017939494559,Establecido,Establecido,0.3302234783368069,Premium,74.0,410.0789310090389,Regular,Individual,0.1960970464135021,0.3621576266107282,0.3282017543859649,0.2938496618742701,Establecido,Consolidado,Moderado,29.6,39.314771929824566,Alto_Valor,Preferente,Fidelizado,Individual,0.1729957805907173,0.25,0.5319148936170213,0.2394366197183098,0.4,0.6440677966101694,0.2037974683544303,0.3621576266107282,0.3359748557317034,0.2935770091324041,Establecido,Consolidado,Alto,0.0517769061627146,0.0691726447409667,Premium,Alto_Valor,Elite,Individual,1.0,0.25,0.6578947368421053,0.23943661971830985,0.5432098765432098,0.6440677966101694,0.7749999999999999,0.44463754587302895,0.9253462603878118,0.7044770191719036,Premium,Consolidado,Alto,1.5492957746478873,2.9829308259529475,Premium,Elite
2,16,22,0,0,26.0,3,0,0.0,1,3,2,Joven,Compartido,0.0,Establecido,Nuevo/Estudiante,Nuevo,Nuevo_Residente,Regular,Básico,Nuevo,Joven,Pequeña,Sin_Experiencia,Muy_Bajo,Bajo,Alto,Transitorio,0.1929016786570743,Estándar,Joven,0.2493525179856115,0.0888888888888888,0.3069574340527578,Básico,Emergente,0.1966880495603517,Emergente,5.777777777777778,33.98089328537171,Regular,Pequeña,0.1571729957805907,0.0845070422535211,0.3014583333333333,0.1750255133119391,Establecido,Transitorio,Moderado,3.4666666666666663,4.511722222222222,Emergente,Base,Regular,Pequeña,0.0102471368294153,0.5,0.0,0.2112676056338028,0.0,0.0677966101694915,0.2061482820976492,0.0845070422535211,0.2244275180984042,0.1611476333601489,Establecido,Transitorio,Moderado,0.0032473320938287,0.003976122776088,Emergente,Básico,Regular,Familiar,0.10967741935483871,0.5,0.0,0.2112676056338028,0.0,0.06779661016949153,0.22677419354838707,0.08450704225352113,0.8470967741935485,0.36307746478873243,Emergente,Nuevo,Alto,0.19927305770104498,0.368076622063285,Emergente,En_Desarrollo
1,35,57,1,32,47.0,4,12,0.0,0,2,2,Avanzada_Carrera,Pareja,0.3076923076923077,Premium,Establecido,Maduro,Establecido,Regular,Alto_Valor,Establecido,Senior,Individual,Experiencia_Media,Alto,Premium,Alto,Arraigado,0.3426362314403796,Premium,Adulto_Maduro,0.3369064748201439,0.4782355469589512,0.4050070469939838,Premium,Establecido,0.4070582181104348,Alto_Valor,22.84722222222222,66.03533120871724,Premium_Plus,Individual,0.2410337552742615,0.4753403982891547,0.4019444444444445,0.371314287080529,Premium,Arraigado,Alto,18.27777777777778,25.62442901234568,Alto_Valor,Premium,Alto_Potencial,Individual,0.0229053646775165,0.75,0.2553191489361702,0.4788732394366197,0.5818181818181818,0.6610169491525424,0.31374321880651,0.4753403982891547,0.3791388098849934,0.3914612088152646,Premium,Arraigado,Superior,0.0191953408212991,0.0264730394956232,Valor,Premium,Regular,Individual,0.24516129032258063,0.75,0.3157894736842105,0.4788732394366197,0.7901234567901234,0.6610169491525424,0.39661290322580645,0.5707565732275394,0.5439005702842715,0.5017494878439525,Alto_Valor,Arraigado,Moderado,0.6344843253066788,0.9795807116774127,Valor,Fidelizado
3,31,23,1,1,31.0,3,1,0.0,1,2,4,Joven,Pareja,0.2,Establecido,Principiante,Nuevo,Establecido,Regular,Crecimiento,Reciente,Joven,Individual,Experiencia_Inicial,Medio,Bajo,Alto,Transitorio,0.2587283789989285,Plus,Joven,0.2511510791366906,0.1837502686438857,0.319936920029194,Emergente,Emergente,0.2379479231180693,Valor,13.347222222222223,40.91804452090501,Regular,Individual,0.1592827004219409,0.1805421309287057,0.3383333333333333,0.2204386909727263,Establecido,Estable,Moderado,8.008333333333333,10.717819444444444,Valor,Emergente,En_Desarrollo,Individual,0.0132610006027727,0.5,0.0212765957446808,0.4225352112676056,0.0181818181818181,0.0847457627118644,0.2079566003616636,0.1805421309287057,0.2517452700929056,0.2057485465347288,Establecido,Estable,Moderado,0.0084048595369686,0.0105207431711957,Valor,Emergente,En_Desarrollo,Individual,0.14193548387096774,0.5,0.02631578947368421,0.4225352112676056,0.024691358024691357,0.0847457627118644,0.2493548387096774,0.18415378561165563,0.9320407470288626,0.4313402426211253,Emergente,En_Proceso,Alto,0.30286233530213535,0.5851423725440434,Valor,Valor
